# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -733.80000000 ps, Average over 3000 waveforms. Timestamp: 2025-11-05T15:49:28
# Window type: Tukey, parameters: alpha = 0.1, thickness 0.5 mm
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-720.99863946	-1.14097395
-720.96564626	-0.97701632
-720.93265306	-0.79666938
-720.89965986	-0.60479011
-720.86666667	-0.40626259
-720.83367347	-0.20629060
-720.80068027	-0.00979838
-720.76768707	0.17870041
-720.73469388	0.35540198
-720.70170068	0.51662675
-720.66870748	0.65971017
-720.63571429	0.78262853
-720.60272109	0.88378519
-720.56972789	0.96232423
-720.53673469	1.01823474
-720.50374150	1.05179816
-720.47074830	1.06467828
-720.43775510	1.05895876
-720.40476190	1.03701922
-720.37176871	1.00163708
-720.33877551	0.95559105
-720.30578231	0.90144311
-720.27278912	0.84139654
-720.23979592	0.77730619
-720.20680272	0.71081551
-720.17380952	0.64316958
-720.14081633	0.57560841
-720.10782313	0.50882516
-720.07482993	0.44360505
-720.04183673	0.38037382
-720.00884354	0.31945027
-719.97585034	0.26133280
-719.94285714	0.20619531
-719.90986395	0.15476089
-719.87687075	0.10778717
-719.84387755	0.06617623
-719.81088435	0.03095248
-719.77789116	0.00319741
-719.74489796	-0.01653336
-719.71190476	-0.02800364
-719.67891156	-0.03126721
-719.64591837	-0.02723308
-719.61292517	-0.01706272
-719.57993197	-0.00229146
-719.54693878	0.01519059
-719.51394558	0.03369255
-719.48095238	0.05121858
-719.44795918	0.06603782
-719.41496599	0.07669023
-719.38197279	0.08172045
-719.34897959	0.08036440
-719.31598639	0.07240759
-719.28299320	0.05823688
-719.25000000	0.03901345
-719.21700680	0.01642767
-719.18401361	-0.00812754
-719.15102041	-0.03270606
-719.11802721	-0.05632440
-719.08503401	-0.07768383
-719.05204082	-0.09639540
-719.01904762	-0.11188176
-718.98605442	-0.12383117
-718.95306122	-0.13231442
-718.92006803	-0.13704860
-718.88707483	-0.13794667
-718.85408163	-0.13524806
-718.82108844	-0.12911891
-718.78809524	-0.12025648
-718.75510204	-0.10935624
-718.72210884	-0.09695752
-718.68911565	-0.08406521
-718.65612245	-0.07128432
-718.62312925	-0.05885199
-718.59013605	-0.04738916
-718.55714286	-0.03710317
-718.52414966	-0.02836622
-718.49115646	-0.02127561
-718.45816327	-0.01637220
-718.42517007	-0.01331328
-718.39217687	-0.01217298
-718.35918367	-0.01259866
-718.32619048	-0.01424091
-718.29319728	-0.01710230
-718.26020408	-0.02092039
-718.22721088	-0.02564903
-718.19421769	-0.03118411
-718.16122449	-0.03721152
-718.12823129	-0.04340453
-718.09523810	-0.04919012
-718.06224490	-0.05388592
-718.02925170	-0.05689647
-717.99625850	-0.05758798
-717.96326531	-0.05568103
-717.93027211	-0.05087606
-717.89727891	-0.04313057
-717.86428571	-0.03268409
-717.83129252	-0.01975164
-717.79829932	-0.00450288
-717.76530612	0.01222360
-717.73231293	0.02995251
-717.69931973	0.04748506
-717.66632653	0.06373410
-717.63333333	0.07762420
-717.60034014	0.08788482
-717.56734694	0.09331696
-717.53435374	0.09371234
-717.50136054	0.08881571
-717.46836735	0.07891102
-717.43537415	0.06522134
-717.40238095	0.04843865
-717.36938776	0.03010127
-717.33639456	0.01113909
-717.30340136	-0.00732192
-717.27040816	-0.02436529
-717.23741497	-0.03893822
-717.20442177	-0.05075763
-717.17142857	-0.05899726
-717.13843537	-0.06407435
-717.10544218	-0.06645657
-717.07244898	-0.06668903
-717.03945578	-0.06578497
-717.00646259	-0.06436580
-716.97346939	-0.06289026
-716.94047619	-0.06178483
-716.90748299	-0.06114277
-716.87448980	-0.06122689
-716.84149660	-0.06198468
-716.80850340	-0.06357738
-716.77551020	-0.06606535
-716.74251701	-0.06904090
-716.70952381	-0.07253180
-716.67653061	-0.07628508
-716.64353741	-0.07987617
-716.61054422	-0.08315940
-716.57755102	-0.08545743
-716.54455782	-0.08649265
-716.51156463	-0.08560728
-716.47857143	-0.08266644
-716.44557823	-0.07738262
-716.41258503	-0.06983119
-716.37959184	-0.06027670
-716.34659864	-0.04901093
-716.31360544	-0.03641770
-716.28061224	-0.02325314
-716.24761905	-0.01006495
-716.21462585	0.00259688
-716.18163265	0.01423228
-716.14863946	0.02457742
-716.11564626	0.03355925
-716.08265306	0.04140884
-716.04965986	0.04836803
-716.01666667	0.05476223
-715.98367347	0.06034053
-715.95068027	0.06508420
-715.91768707	0.06832589
-715.88469388	0.06975012
-715.85170068	0.06922109
-715.81870748	0.06703619
-715.78571429	0.06358142
-715.75272109	0.05941853
-715.71972789	0.05503137
-715.68673469	0.05039179
-715.65374150	0.04551845
-715.62074830	0.04023861
-715.58775510	0.03440546
-715.55476190	0.02789400
-715.52176871	0.02066663
-715.48877551	0.01264378
-715.45578231	0.00372387
-715.42278912	-0.00605330
-715.38979592	-0.01638277
-715.35680272	-0.02725649
-715.32380952	-0.03787233
-715.29081633	-0.04795040
-715.25782313	-0.05683095
-715.22482993	-0.06430499
-715.19183673	-0.06996945
-715.15884354	-0.07361453
-715.12585034	-0.07495161
-715.09285714	-0.07398154
-715.05986395	-0.07038863
-715.02687075	-0.06468630
-714.99387755	-0.05684238
-714.96088435	-0.04756255
-714.92789116	-0.03726757
-714.89489796	-0.02629738
-714.86190476	-0.01527395
-714.82891156	-0.00443950
-714.79591837	0.00563824
-714.76292517	0.01465653
-714.72993197	0.02229153
-714.69693878	0.02852308
-714.66394558	0.03304815
-714.63095238	0.03625082
-714.59795918	0.03833811
-714.56496599	0.03998058
-714.53197279	0.04135092
-714.49897959	0.04290466
-714.46598639	0.04463600
-714.43299320	0.04633422
-714.40000000	0.04776644
-714.36700680	0.04866250
-714.33401361	0.04882003
-714.30102041	0.04849782
-714.26802721	0.04802937
-714.23503401	0.04788936
-714.20204082	0.04814768
-714.16904762	0.04897111
-714.13605442	0.05004523
-714.10306122	0.05089020
-714.07006803	0.05131920
-714.03707483	0.05083299
-714.00408163	0.04957107
-713.97108844	0.04742604
-713.93809524	0.04442088
-713.90510204	0.04038774
-713.87210884	0.03505058
-713.83911565	0.02834515
-713.80612245	0.02001185
-713.77312925	0.01032228
-713.74013605	-0.00034993
-713.70714286	-0.01170619
-713.67414966	-0.02314005
-713.64115646	-0.03434591
-713.60816327	-0.04494946
-713.57517007	-0.05457281
-713.54217687	-0.06292854
-713.50918367	-0.06981750
-713.47619048	-0.07482876
