# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -730.00000000 ps, Average over 3000 waveforms. Timestamp: 2025-12-02T15:11:28
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-712.07920792	-0.00626978
-712.04620462	-0.00092367
-712.01320132	0.00219800
-711.98019802	0.00099388
-711.94719472	-0.00488657
-711.91419142	-0.01406268
-711.88118812	-0.02415525
-711.84818482	-0.03290206
-711.81518152	-0.03883461
-711.78217822	-0.04110786
-711.74917492	-0.03907682
-711.71617162	-0.03284484
-711.68316832	-0.02256424
-711.65016502	-0.00930216
-711.61716172	0.00527695
-711.58415842	0.01937696
-711.55115512	0.03139403
-711.51815182	0.04075732
-711.48514851	0.04766947
-711.45214521	0.05286152
-711.41914191	0.05659934
-711.38613861	0.05871189
-711.35313531	0.05810712
-711.32013201	0.05359339
-711.28712871	0.04417378
-711.25412541	0.02962613
-711.22112211	0.01084117
-711.18811881	-0.01015909
-711.15511551	-0.03099243
-711.12211221	-0.04911151
-711.08910891	-0.06234010
-711.05610561	-0.06927342
-711.02310231	-0.06925958
-710.99009901	-0.06208433
-710.95709571	-0.04855464
-710.92409241	-0.03016770
-710.89108911	-0.00919726
-710.85808581	0.01150665
-710.82508251	0.02946975
-710.79207921	0.04315637
-710.75907591	0.05171302
-710.72607261	0.05570522
-710.69306931	0.05645274
-710.66006601	0.05516954
-710.62706271	0.05232219
-710.59405941	0.04747256
-710.56105611	0.03948915
-710.52805281	0.02714859
-710.49504950	0.01013016
-710.46204620	-0.01026597
-710.42904290	-0.03115410
-710.39603960	-0.04931453
-710.36303630	-0.06141131
-710.33003300	-0.06519271
-710.29702970	-0.06063017
-710.26402640	-0.04968892
-710.23102310	-0.03545782
-710.19801980	-0.02084795
-710.16501650	-0.00827089
-710.13201320	0.00090903
-710.09900990	0.00627341
-710.06600660	0.00764117
-710.03300330	0.00501641
-710.00000000	-0.00119364
-709.96699670	-0.00929977
-709.93399340	-0.01725390
-709.90099010	-0.02295498
-709.86798680	-0.02478624
-709.83498350	-0.02198522
-709.80198020	-0.01463602
-709.76897690	-0.00385683
-709.73597360	0.00892557
-709.70297030	0.02208664
-709.66996700	0.03390580
-709.63696370	0.04293337
-709.60396040	0.04810784
-709.57095710	0.04895713
-709.53795380	0.04533837
-709.50495050	0.03742967
-709.47194719	0.02595693
-709.43894389	0.01170122
-709.40594059	-0.00407936
-709.37293729	-0.01950040
-709.33993399	-0.03288978
-709.30693069	-0.04239819
-709.27392739	-0.04625860
-709.24092409	-0.04378147
-709.20792079	-0.03514611
-709.17491749	-0.02130554
-709.14191419	-0.00369289
-709.10891089	0.01601403
-709.07590759	0.03663492
-709.04290429	0.05696832
-709.00990099	0.07532369
-708.97689769	0.08954400
-708.94389439	0.09660176
-708.91089109	0.09382445
-708.87788779	0.08049481
-708.84488449	0.05825427
-708.81188119	0.03070712
-708.77887789	0.00255039
-708.74587459	-0.02220191
-708.71287129	-0.04146408
-708.67986799	-0.05453608
-708.64686469	-0.06158605
-708.61386139	-0.06327603
-708.58085809	-0.05999351
-708.54785479	-0.05257979
-708.51485149	-0.04226986
-708.48184818	-0.03093193
-708.44884488	-0.02069930
-708.41584158	-0.01369548
-708.38283828	-0.01135863
-708.34983498	-0.01436291
-708.31683168	-0.02231787
-708.28382838	-0.03384528
-708.25082508	-0.04668361
-708.21782178	-0.05819591
-708.18481848	-0.06592004
-708.15181518	-0.06770378
-708.11881188	-0.06257978
-708.08580858	-0.05031410
-708.05280528	-0.03168573
-708.01980198	-0.00823523
-707.98679868	0.01783975
-707.95379538	0.04404167
-707.92079208	0.06747033
-707.88778878	0.08535920
-707.85478548	0.09516975
-707.82178218	0.09536721
-707.78877888	0.08579068
-707.75577558	0.06773360
-707.72277228	0.04394941
-707.68976898	0.01785313
-707.65676568	-0.00732550
-707.62376238	-0.02970363
-707.59075908	-0.04847144
-707.55775578	-0.06320627
-707.52475248	-0.07380062
-707.49174917	-0.07932306
-707.45874587	-0.07829201
-707.42574257	-0.06927708
-707.39273927	-0.05142270
-707.35973597	-0.02483464
-707.32673267	0.00856709
-707.29372937	0.04518123
-707.26072607	0.08022726
-707.22772277	0.10800721
-707.19471947	0.12392153
-707.16171617	0.12564145
-707.12871287	0.11304025
-707.09570957	0.08848442
-707.06270627	0.05625766
-707.02970297	0.02083065
-706.99669967	-0.01382516
-706.96369637	-0.04412680
-706.93069307	-0.06745024
-706.89768977	-0.08216895
-706.86468647	-0.08783751
-706.83168317	-0.08532065
-706.79867987	-0.07702176
-706.76567657	-0.06593723
-706.73267327	-0.05485561
-706.69966997	-0.04554670
-706.66666667	-0.03851322
-706.63366337	-0.03312531
-706.60066007	-0.02828412
-706.56765677	-0.02296114
-706.53465347	-0.01682652
-706.50165017	-0.00994654
-706.46864686	-0.00258549
-706.43564356	0.00474039
-706.40264026	0.01153032
-706.36963696	0.01751034
-706.33663366	0.02255328
-706.30363036	0.02659580
-706.27062706	0.02942405
-706.23762376	0.03109488
-706.20462046	0.03148777
-706.17161716	0.03079349
-706.13861386	0.02915421
-706.10561056	0.02674282
-706.07260726	0.02363204
-706.03960396	0.02012905
-706.00660066	0.01639085
-705.97359736	0.01253733
-705.94059406	0.00839422
-705.90759076	0.00336291
-705.87458746	-0.00328292
-705.84158416	-0.01206514
-705.80858086	-0.02302984
-705.77557756	-0.03540976
-705.74257426	-0.04743456
-705.70957096	-0.05678787
-705.67656766	-0.06110172
-705.64356436	-0.05859371
-705.61056106	-0.04867458
-705.57755776	-0.03205315
-705.54455446	-0.01069449
-705.51155116	0.01261734
-705.47854785	0.03491673
-705.44554455	0.05378488
-705.41254125	0.06743760
-705.37953795	0.07499647
-705.34653465	0.07625420
-705.31353135	0.07104633
-705.28052805	0.05971506
-705.24752475	0.04286024
-705.21452145	0.02235362
-705.18151815	0.00063905
-705.14851485	-0.01957558
-705.11551155	-0.03617755
-705.08250825	-0.04811403
-705.04950495	-0.05477233
-705.01650165	-0.05598852
-704.98349835	-0.05219953
-704.95049505	-0.04391609
-704.91749175	-0.03228304
-704.88448845	-0.01909610
-704.85148515	-0.00649017
-704.81848185	0.00336470
-704.78547855	0.00874208
-704.75247525	0.00902738
-704.71947195	0.00472428
-704.68646865	-0.00258096
-704.65346535	-0.01087971
-704.62046205	-0.01802876
-704.58745875	-0.02253486
-704.55445545	-0.02390111
-704.52145215	-0.02227683
-704.48844884	-0.01810694
-704.45544554	-0.01214995
-704.42244224	-0.00479184
-704.38943894	0.00386579
-704.35643564	0.01340338
-704.32343234	0.02336824
-704.29042904	0.03260977
-704.25742574	0.03958718
-704.22442244	0.04257114
-704.19141914	0.03992427
-704.15841584	0.03090064
-704.12541254	0.01610413
-704.09240924	-0.00226690
-704.05940594	-0.02117308
-704.02640264	-0.03758754
-703.99339934	-0.04973377
-703.96039604	-0.05692289
-703.92739274	-0.05915502
-703.89438944	-0.05655582
-703.86138614	-0.04889229
-703.82838284	-0.03534629
-703.79537954	-0.01572454
-703.76237624	0.00914519
-703.72937294	0.03743465
-703.69636964	0.06600903
-703.66336634	0.09092215
-703.63036304	0.10818288
-703.59735974	0.11482063
-703.56435644	0.10943601
-703.53135314	0.09267473
-703.49834983	0.06707086
-703.46534653	0.03641150
-703.43234323	0.00486291
-703.39933993	-0.02402845
-703.36633663	-0.04740359
-703.33333333	-0.06344471
-703.30033003	-0.07183071
-703.26732673	-0.07274104
-703.23432343	-0.06715065
-703.20132013	-0.05645782
-703.16831683	-0.04246628
-703.13531353	-0.02706088
-703.10231023	-0.01223058
-703.06930693	0.00027664
