# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -733.80000000 ps, Average over 3000 waveforms. Timestamp: 2025-11-05T16:03:36
# Window type: Tukey, parameters: alpha = 0.1, thickness 0.2 mm
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-709.15408163	0.00764036
-709.12108844	0.01051123
-709.08809524	0.01324778
-709.05510204	0.01577641
-709.02210884	0.01810855
-708.98911565	0.02007655
-708.95612245	0.02187914
-708.92312925	0.02320529
-708.89013605	0.02421402
-708.85714286	0.02482183
-708.82414966	0.02497694
-708.79115646	0.02476525
-708.75816327	0.02406800
-708.72517007	0.02292725
-708.69217687	0.02136533
-708.65918367	0.01936627
-708.62619048	0.01689451
-708.59319728	0.01407609
-708.56020408	0.01087476
-708.52721088	0.00725306
-708.49421769	0.00342086
-708.46122449	-0.00061583
-708.42823129	-0.00492539
-708.39523810	-0.00929867
-708.36224490	-0.01372413
-708.32925170	-0.01810211
-708.29625850	-0.02231167
-708.26326531	-0.02633019
-708.23027211	-0.02995236
-708.19727891	-0.03319918
-708.16428571	-0.03592799
-708.13129252	-0.03802602
-708.09829932	-0.03947235
-708.06530612	-0.04023774
-708.03231293	-0.04026212
-707.99931973	-0.03942913
-707.96632653	-0.03799209
-707.93333333	-0.03563514
-707.90034014	-0.03272826
-707.86734694	-0.02919617
-707.83435374	-0.02513922
-707.80136054	-0.02066732
-707.76836735	-0.01586574
-707.73537415	-0.01099557
-707.70238095	-0.00600988
-707.66938776	-0.00113388
-707.63639456	0.00350145
-707.60340136	0.00784834
-707.57040816	0.01175348
-707.53741497	0.01528778
-707.50442177	0.01812927
-707.47142857	0.02061008
-707.43843537	0.02240847
-707.40544218	0.02370654
-707.37244898	0.02446200
-707.33945578	0.02477243
-707.30646259	0.02461195
-707.27346939	0.02416962
-707.24047619	0.02338387
-707.20748299	0.02240687
-707.17448980	0.02128508
-707.14149660	0.02004241
-707.10850340	0.01864852
-707.07551020	0.01732430
-707.04251701	0.01596591
-707.00952381	0.01463983
-706.97653061	0.01318221
-706.94353741	0.01183722
-706.91054422	0.01044456
-706.87755102	0.00897808
-706.84455782	0.00753039
-706.81156463	0.00598859
-706.77857143	0.00429329
-706.74557823	0.00259217
-706.71258503	0.00063524
-706.67959184	-0.00134026
-706.64659864	-0.00341868
-706.61360544	-0.00555561
-706.58061224	-0.00790401
-706.54761905	-0.01017712
-706.51462585	-0.01246769
-706.48163265	-0.01474789
-706.44863946	-0.01691501
-706.41564626	-0.01896443
-706.38265306	-0.02086305
-706.34965986	-0.02245161
