# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 3000 waveforms. Timestamp: 2026-03-04T13:37:41
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-728.44884488	-0.00120322
-728.41584158	-0.00134219
-728.38283828	-0.00145606
-728.34983498	-0.00157806
-728.31683168	-0.00174297
-728.28382838	-0.00183923
-728.25082508	-0.00192992
-728.21782178	-0.00207383
-728.18481848	-0.00214717
-728.15181518	-0.00230277
-728.11881188	-0.00233077
-728.08580858	-0.00244802
-728.05280528	-0.00243372
-728.01980198	-0.00252018
-727.98679868	-0.00249972
-727.95379538	-0.00251123
-727.92079208	-0.00244416
-727.88778878	-0.00241930
-727.85478548	-0.00235255
-727.82178218	-0.00227397
-727.78877888	-0.00215976
-727.75577558	-0.00201021
-727.72277228	-0.00203042
-727.68976898	-0.00179190
-727.65676568	-0.00174334
-727.62376238	-0.00158942
-727.59075908	-0.00147241
-727.55775578	-0.00138976
-727.52475248	-0.00127306
-727.49174917	-0.00108662
-727.45874587	-0.00103102
-727.42574257	-0.00089884
-727.39273927	-0.00080380
-727.35973597	-0.00077515
-727.32673267	-0.00065175
-727.29372937	-0.00069206
-727.26072607	-0.00072483
-727.22772277	-0.00082566
-727.19471947	-0.00090663
-727.16171617	-0.00111629
-727.12871287	-0.00132551
-727.09570957	-0.00161764
-727.06270627	-0.00186782
-727.02970297	-0.00211662
-726.99669967	-0.00238911
-726.96369637	-0.00263109
-726.93069307	-0.00273961
-726.89768977	-0.00289142
-726.86468647	-0.00292611
-726.83168317	-0.00294419
-726.79867987	-0.00285574
-726.76567657	-0.00274583
-726.73267327	-0.00260583
-726.69966997	-0.00243023
-726.66666667	-0.00226749
-726.63366337	-0.00200987
-726.60066007	-0.00187270
-726.56765677	-0.00160547
-726.53465347	-0.00138089
-726.50165017	-0.00107558
-726.46864686	-0.00085006
-726.43564356	-0.00060087
-726.40264026	-0.00030223
-726.36963696	0.00001478
-726.33663366	0.00028568
-726.30363036	0.00062840
-726.27062706	0.00090346
-726.23762376	0.00123228
-726.20462046	0.00156803
-726.17161716	0.00180404
-726.13861386	0.00208092
-726.10561056	0.00227529
-726.07260726	0.00247721
-726.03960396	0.00261575
-726.00660066	0.00267637
-725.97359736	0.00267472
-725.94059406	0.00263366
-725.90759076	0.00256252
-725.87458746	0.00238682
-725.84158416	0.00214549
-725.80858086	0.00194441
-725.77557756	0.00158850
-725.74257426	0.00126036
-725.70957096	0.00089609
-725.67656766	0.00038462
-725.64356436	-0.00010069
-725.61056106	-0.00069507
-725.57755776	-0.00127093
-725.54455446	-0.00201483
-725.51155116	-0.00270318
-725.47854785	-0.00346595
-725.44554455	-0.00417605
-725.41254125	-0.00497845
-725.37953795	-0.00552440
-725.34653465	-0.00603095
-725.31353135	-0.00628428
-725.28052805	-0.00639633
-725.24752475	-0.00622416
-725.21452145	-0.00573026
-725.18151815	-0.00497925
-725.14851485	-0.00394483
-725.11551155	-0.00266266
-725.08250825	-0.00115183
-725.04950495	0.00066175
-725.01650165	0.00261632
-724.98349835	0.00488336
-724.95049505	0.00724848
-724.91749175	0.00980330
-724.88448845	0.01257454
-724.85148515	0.01535118
-724.81848185	0.01831852
-724.78547855	0.02127228
-724.75247525	0.02434916
-724.71947195	0.02736912
-724.68646865	0.03043422
-724.65346535	0.03354998
-724.62046205	0.03670451
-724.58745875	0.03977079
-724.55445545	0.04287818
-724.52145215	0.04602761
-724.48844884	0.04906039
-724.45544554	0.05214519
-724.42244224	0.05523335
-724.38943894	0.05844461
-724.35643564	0.06149631
-724.32343234	0.06468251
-724.29042904	0.06787318
-724.25742574	0.07106007
-724.22442244	0.07427520
-724.19141914	0.07746507
-724.15841584	0.08062600
-724.12541254	0.08375556
-724.09240924	0.08660480
-724.05940594	0.08934990
-724.02640264	0.09178239
-723.99339934	0.09383387
-723.96039604	0.09541783
-723.92739274	0.09650077
-723.89438944	0.09684800
-723.86138614	0.09645319
-723.82838284	0.09525195
-723.79537954	0.09309049
-723.76237624	0.09006598
-723.72937294	0.08595695
-723.69636964	0.08078975
-723.66336634	0.07464005
-723.63036304	0.06751995
-723.59735974	0.05939669
-723.56435644	0.05031105
-723.53135314	0.04021544
-723.49834983	0.02931871
-723.46534653	0.01748935
-723.43234323	0.00481304
-723.39933993	-0.00870724
-723.36633663	-0.02297466
-723.33333333	-0.03781320
-723.30033003	-0.05327348
-723.26732673	-0.06876703
-723.23432343	-0.08438436
-723.20132013	-0.09932580
-723.16831683	-0.11334770
-723.13531353	-0.12563444
-723.10231023	-0.13570505
-723.06930693	-0.14282362
-723.03630363	-0.14624684
-723.00330033	-0.14542097
-722.97029703	-0.13990988
-722.93729373	-0.12946673
-722.90429043	-0.11385895
-722.87128713	-0.09349862
-722.83828383	-0.06854428
-722.80528053	-0.04010959
-722.77227723	-0.00883178
-722.73927393	0.02407431
-722.70627063	0.05745849
-722.67326733	0.08995742
-722.64026403	0.12054358
-722.60726073	0.14791045
-722.57425743	0.17130748
-722.54125413	0.18985591
-722.50825083	0.20297732
-722.47524752	0.21033226
-722.44224422	0.21149668
-722.40924092	0.20586570
-722.37623762	0.19342537
-722.34323432	0.17326104
-722.31023102	0.14490610
-722.27722772	0.10732333
-722.24422442	0.05982686
-722.21122112	0.00160923
-722.17821782	-0.06758574
-722.14521452	-0.14793416
-722.11221122	-0.23843226
-722.07920792	-0.33758426
-722.04620462	-0.44261717
-722.01320132	-0.54997575
-721.98019802	-0.65561403
-721.94719472	-0.75477932
-721.91419142	-0.84262996
-721.88118812	-0.91522610
-721.84818482	-0.96894960
-721.81518152	-1.00176923
-721.78217822	-1.01229937
-721.74917492	-1.00054930
-721.71617162	-0.96694953
-721.68316832	-0.91280332
-721.65016502	-0.83955612
-721.61716172	-0.74902682
-721.58415842	-0.64345387
-721.55115512	-0.52563470
-721.51815182	-0.39894054
-721.48514851	-0.26703750
-721.45214521	-0.13365721
-721.41914191	-0.00229978
-721.38613861	0.12420398
-721.35313531	0.24359434
-721.32013201	0.35397235
-721.28712871	0.45361874
-721.25412541	0.54098275
-721.22112211	0.61477283
-721.18811881	0.67410123
-721.15511551	0.71871595
-721.12211221	0.74923804
-721.08910891	0.76678515
-721.05610561	0.77239367
-721.02310231	0.76742265
-720.99009901	0.75286578
-720.95709571	0.72951840
-720.92409241	0.69866398
-720.89108911	0.66138034
-720.85808581	0.61911103
-720.82508251	0.57305755
-720.79207921	0.52453048
-720.75907591	0.47440047
-720.72607261	0.42333831
-720.69306931	0.37210428
-720.66006601	0.32140965
-720.62706271	0.27189120
-720.59405941	0.22431431
-720.56105611	0.17910823
-720.52805281	0.13679845
-720.49504950	0.09773953
-720.46204620	0.06220709
-720.42904290	0.03049544
-720.39603960	0.00264705
-720.36303630	-0.02122768
-720.33003300	-0.04120405
-720.29702970	-0.05759764
-720.26402640	-0.07032720
-720.23102310	-0.07982542
-720.19801980	-0.08639888
-720.16501650	-0.09039073
-720.13201320	-0.09202885
-720.09900990	-0.09170452
-720.06600660	-0.08969432
-720.03300330	-0.08631718
-720.00000000	-0.08200794
-719.96699670	-0.07685940
-719.93399340	-0.07133673
-719.90099010	-0.06537470
-719.86798680	-0.05917404
-719.83498350	-0.05289844
-719.80198020	-0.04657584
-719.76897690	-0.04040803
-719.73597360	-0.03450537
-719.70297030	-0.02886152
-719.66996700	-0.02358329
-719.63696370	-0.01871159
-719.60396040	-0.01442093
-719.57095710	-0.01073386
-719.53795380	-0.00754201
-719.50495050	-0.00485137
-719.47194719	-0.00256791
-719.43894389	-0.00078200
-719.40594059	0.00035074
-719.37293729	0.00105399
-719.33993399	0.00121667
-719.30693069	0.00077558
-719.27392739	0.00017037
-719.24092409	-0.00089908
-719.20792079	-0.00205211
-719.17491749	-0.00342119
-719.14191419	-0.00491192
-719.10891089	-0.00632191
-719.07590759	-0.00785429
-719.04290429	-0.00934686
-719.00990099	-0.01082901
-718.97689769	-0.01203377
-718.94389439	-0.01313771
-718.91089109	-0.01413822
-718.87788779	-0.01497697
-718.84488449	-0.01588087
-718.81188119	-0.01635365
-718.77887789	-0.01655762
-718.74587459	-0.01628902
-718.71287129	-0.01543682
-718.67986799	-0.01418983
-718.64686469	-0.01245904
-718.61386139	-0.01026198
-718.58085809	-0.00771340
-718.54785479	-0.00480210
-718.51485149	-0.00154958
-718.48184818	0.00189967
-718.44884488	0.00559550
-718.41584158	0.00933397
-718.38283828	0.01306126
-718.34983498	0.01644594
-718.31683168	0.01955934
-718.28382838	0.02220492
-718.25082508	0.02410113
-718.21782178	0.02540846
-718.18481848	0.02584140
-718.15181518	0.02562862
-718.11881188	0.02455908
-718.08580858	0.02294955
-718.05280528	0.02087557
-718.01980198	0.01833092
-717.98679868	0.01546718
-717.95379538	0.01243409
-717.92079208	0.00925745
-717.88778878	0.00625772
-717.85478548	0.00305830
-717.82178218	0.00016830
-717.78877888	-0.00266273
-717.75577558	-0.00542652
-717.72277228	-0.00817739
-717.68976898	-0.01077289
-717.65676568	-0.01340564
-717.62376238	-0.01591883
-717.59075908	-0.01830614
-717.55775578	-0.02073740
-717.52475248	-0.02305069
-717.49174917	-0.02531859
-717.45874587	-0.02754235
-717.42574257	-0.02960541
-717.39273927	-0.03162817
-717.35973597	-0.03341196
-717.32673267	-0.03515372
-717.29372937	-0.03671790
-717.26072607	-0.03827420
-717.22772277	-0.03953316
-717.19471947	-0.04066048
-717.16171617	-0.04163348
-717.12871287	-0.04234644
-717.09570957	-0.04291612
-717.06270627	-0.04329074
-717.02970297	-0.04352312
-716.99669967	-0.04378924
-716.96369637	-0.04387000
-716.93069307	-0.04398778
-716.89768977	-0.04405728
-716.86468647	-0.04415191
-716.83168317	-0.04432759
-716.79867987	-0.04427955
-716.76567657	-0.04407849
-716.73267327	-0.04370801
-716.69966997	-0.04283403
-716.66666667	-0.04183588
-716.63366337	-0.04060829
-716.60066007	-0.03923294
-716.56765677	-0.03795310
-716.53465347	-0.03668496
-716.50165017	-0.03543560
-716.46864686	-0.03417363
-716.43564356	-0.03310911
-716.40264026	-0.03185580
-716.36963696	-0.03073219
-716.33663366	-0.02963619
-716.30363036	-0.02854857
-716.27062706	-0.02752598
-716.23762376	-0.02636719
-716.20462046	-0.02524825
-716.17161716	-0.02390777
-716.13861386	-0.02252262
-716.10561056	-0.02094635
-716.07260726	-0.01916656
-716.03960396	-0.01726523
-716.00660066	-0.01522720
-715.97359736	-0.01298837
-715.94059406	-0.01062609
-715.90759076	-0.00804922
-715.87458746	-0.00552248
-715.84158416	-0.00305642
-715.80858086	-0.00067628
-715.77557756	0.00158945
-715.74257426	0.00374049
-715.70957096	0.00601138
-715.67656766	0.00826455
-715.64356436	0.01041433
-715.61056106	0.01260625
-715.57755776	0.01456197
-715.54455446	0.01615342
-715.51155116	0.01749764
-715.47854785	0.01851126
-715.44554455	0.01927986
-715.41254125	0.01992586
-715.37953795	0.02033349
-715.34653465	0.02050482
-715.31353135	0.02055001
-715.28052805	0.02031423
-715.24752475	0.01988686
-715.21452145	0.01941565
-715.18151815	0.01888068
-715.14851485	0.01844552
-715.11551155	0.01799642
-715.08250825	0.01768787
-715.04950495	0.01728658
-715.01650165	0.01691943
-714.98349835	0.01659184
-714.95049505	0.01628278
-714.91749175	0.01616457
-714.88448845	0.01625259
-714.85148515	0.01642585
-714.81848185	0.01670862
-714.78547855	0.01706395
-714.75247525	0.01733343
-714.71947195	0.01734912
-714.68646865	0.01731337
-714.65346535	0.01700160
-714.62046205	0.01645682
-714.58745875	0.01564406
-714.55445545	0.01473928
-714.52145215	0.01356598
-714.48844884	0.01215279
-714.45544554	0.01065553
-714.42244224	0.00886492
-714.38943894	0.00696488
-714.35643564	0.00486150
-714.32343234	0.00257037
-714.29042904	0.00002948
-714.25742574	-0.00273587
-714.22442244	-0.00556820
-714.19141914	-0.00852818
-714.15841584	-0.01159128
-714.12541254	-0.01437332
-714.09240924	-0.01695465
-714.05940594	-0.01914891
-714.02640264	-0.02098315
-713.99339934	-0.02237640
-713.96039604	-0.02324146
-713.92739274	-0.02375712
-713.89438944	-0.02373773
-713.86138614	-0.02318533
-713.82838284	-0.02207252
-713.79537954	-0.02052705
-713.76237624	-0.01839911
-713.72937294	-0.01591743
-713.69636964	-0.01332033
-713.66336634	-0.01079250
-713.63036304	-0.00826806
-713.59735974	-0.00594758
-713.56435644	-0.00387523
-713.53135314	-0.00212643
-713.49834983	-0.00062537
-713.46534653	0.00058040
-713.43234323	0.00169612
-713.39933993	0.00270679
-713.36633663	0.00370212
-713.33333333	0.00479910
-713.30033003	0.00597778
-713.26732673	0.00719972
-713.23432343	0.00853457
-713.20132013	0.01000425
-713.16831683	0.01147012
-713.13531353	0.01299591
-713.10231023	0.01450238
-713.06930693	0.01605523
-713.03630363	0.01749728
-713.00330033	0.01873309
-712.97029703	0.01981943
-712.93729373	0.02056378
-712.90429043	0.02101151
-712.87128713	0.02100794
-712.83828383	0.02056515
-712.80528053	0.01981504
-712.77227723	0.01870738
-712.73927393	0.01731869
-712.70627063	0.01560156
-712.67326733	0.01389928
-712.64026403	0.01187063
-712.60726073	0.00982729
-712.57425743	0.00772788
-712.54125413	0.00550479
-712.50825083	0.00326524
-712.47524752	0.00112900
-712.44224422	-0.00098589
-712.40924092	-0.00310819
-712.37623762	-0.00502462
-712.34323432	-0.00682020
-712.31023102	-0.00850281
-712.27722772	-0.00996451
-712.24422442	-0.01141935
-712.21122112	-0.01273286
-712.17821782	-0.01395089
-712.14521452	-0.01512075
-712.11221122	-0.01601229
-712.07920792	-0.01679263
-712.04620462	-0.01733035
-712.01320132	-0.01764638
-711.98019802	-0.01783083
-711.94719472	-0.01769470
-711.91419142	-0.01733849
-711.88118812	-0.01686370
-711.84818482	-0.01610427
-711.81518152	-0.01521837
-711.78217822	-0.01427361
-711.74917492	-0.01341632
-711.71617162	-0.01257797
-711.68316832	-0.01191168
-711.65016502	-0.01125887
-711.61716172	-0.01063235
-711.58415842	-0.00995088
-711.55115512	-0.00940914
-711.51815182	-0.00873820
-711.48514851	-0.00804337
-711.45214521	-0.00756431
-711.41914191	-0.00678246
-711.38613861	-0.00617432
-711.35313531	-0.00545688
-711.32013201	-0.00477670
-711.28712871	-0.00407754
-711.25412541	-0.00340983
-711.22112211	-0.00262950
-711.18811881	-0.00173197
-711.15511551	-0.00095477
-711.12211221	0.00008316
-711.08910891	0.00110722
-711.05610561	0.00209402
-711.02310231	0.00308314
-710.99009901	0.00399795
-710.95709571	0.00486680
-710.92409241	0.00559551
-710.89108911	0.00633076
-710.85808581	0.00695652
-710.82508251	0.00739052
-710.79207921	0.00773113
-710.75907591	0.00803404
-710.72607261	0.00811409
-710.69306931	0.00823820
-710.66006601	0.00818919
-710.62706271	0.00810452
-710.59405941	0.00806693
-710.56105611	0.00800548
-710.52805281	0.00772988
-710.49504950	0.00740683
-710.46204620	0.00700835
-710.42904290	0.00636711
-710.39603960	0.00568547
-710.36303630	0.00493446
-710.33003300	0.00414896
-710.29702970	0.00342116
-710.26402640	0.00272832
-710.23102310	0.00205515
-710.19801980	0.00145532
-710.16501650	0.00102781
-710.13201320	0.00073732
-710.09900990	0.00057687
-710.06600660	0.00057225
-710.03300330	0.00077012
-710.00000000	0.00099940
-709.96699670	0.00135760
-709.93399340	0.00186130
-709.90099010	0.00241350
-709.86798680	0.00300865
-709.83498350	0.00360074
-709.80198020	0.00410293
-709.76897690	0.00434707
-709.73597360	0.00445125
-709.70297030	0.00451263
-709.66996700	0.00422917
-709.63696370	0.00395278
-709.60396040	0.00357726
-709.57095710	0.00314315
-709.53795380	0.00269626
-709.50495050	0.00227429
-709.47194719	0.00187486
-709.43894389	0.00164544
-709.40594059	0.00155351
-709.37293729	0.00159237
-709.33993399	0.00177349
-709.30693069	0.00208600
-709.27392739	0.00248703
-709.24092409	0.00292144
-709.20792079	0.00352009
-709.17491749	0.00417476
-709.14191419	0.00484984
-709.10891089	0.00549741
