# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 3000 waveforms. Timestamp: 2026-03-04T14:20:26
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-727.92079208	-0.00217764
-727.88778878	-0.00223513
-727.85478548	-0.00207723
-727.82178218	-0.00193767
-727.78877888	-0.00183580
-727.75577558	-0.00172621
-727.72277228	-0.00154250
-727.68976898	-0.00140605
-727.65676568	-0.00116782
-727.62376238	-0.00100419
-727.59075908	-0.00079095
-727.55775578	-0.00064637
-727.52475248	-0.00041193
-727.49174917	-0.00024328
-727.45874587	-0.00010566
-727.42574257	0.00017847
-727.39273927	0.00027668
-727.35973597	0.00049461
-727.32673267	0.00062378
-727.29372937	0.00078555
-727.26072607	0.00098587
-727.22772277	0.00098502
-727.19471947	0.00125329
-727.16171617	0.00131895
-727.12871287	0.00142962
-727.09570957	0.00153744
-727.06270627	0.00166585
-727.02970297	0.00168822
-726.99669967	0.00194307
-726.96369637	0.00189710
-726.93069307	0.00204699
-726.89768977	0.00217355
-726.86468647	0.00221167
-726.83168317	0.00241764
-726.79867987	0.00240803
-726.76567657	0.00261018
-726.73267327	0.00270852
-726.69966997	0.00282827
-726.66666667	0.00297364
-726.63366337	0.00311472
-726.60066007	0.00325205
-726.56765677	0.00342051
-726.53465347	0.00356703
-726.50165017	0.00378740
-726.46864686	0.00393370
-726.43564356	0.00414433
-726.40264026	0.00427963
-726.36963696	0.00455567
-726.33663366	0.00466384
-726.30363036	0.00490826
-726.27062706	0.00512151
-726.23762376	0.00528181
-726.20462046	0.00546244
-726.17161716	0.00559436
-726.13861386	0.00578903
-726.10561056	0.00593719
-726.07260726	0.00604580
-726.03960396	0.00620133
-726.00660066	0.00622381
-725.97359736	0.00636110
-725.94059406	0.00639199
-725.90759076	0.00645606
-725.87458746	0.00647681
-725.84158416	0.00649958
-725.80858086	0.00653626
-725.77557756	0.00652356
-725.74257426	0.00653073
-725.70957096	0.00654229
-725.67656766	0.00657022
-725.64356436	0.00646322
-725.61056106	0.00659908
-725.57755776	0.00653578
-725.54455446	0.00657815
-725.51155116	0.00660720
-725.47854785	0.00658219
-725.44554455	0.00674455
-725.41254125	0.00668259
-725.37953795	0.00687398
-725.34653465	0.00695406
-725.31353135	0.00706790
-725.28052805	0.00730029
-725.24752475	0.00746337
-725.21452145	0.00781391
-725.18151815	0.00796414
-725.14851485	0.00843428
-725.11551155	0.00869676
-725.08250825	0.00914349
-725.04950495	0.00957068
-725.01650165	0.01004834
-724.98349835	0.01056562
-724.95049505	0.01107677
-724.91749175	0.01169608
-724.88448845	0.01233975
-724.85148515	0.01296841
-724.81848185	0.01371279
-724.78547855	0.01450125
-724.75247525	0.01539030
-724.71947195	0.01620426
-724.68646865	0.01722397
-724.65346535	0.01818908
-724.62046205	0.01930969
-724.58745875	0.02037658
-724.55445545	0.02153212
-724.52145215	0.02267724
-724.48844884	0.02380162
-724.45544554	0.02498468
-724.42244224	0.02603402
-724.38943894	0.02702983
-724.35643564	0.02791707
-724.32343234	0.02875662
-724.29042904	0.02936613
-724.25742574	0.02980504
-724.22442244	0.03012517
-724.19141914	0.03012700
-724.15841584	0.02996825
-724.12541254	0.02945785
-724.09240924	0.02878386
-724.05940594	0.02767232
-724.02640264	0.02641721
-723.99339934	0.02467302
-723.96039604	0.02273678
-723.92739274	0.02025945
-723.89438944	0.01765100
-723.86138614	0.01445707
-723.82838284	0.01102424
-723.79537954	0.00715903
-723.76237624	0.00289076
-723.72937294	-0.00180763
-723.69636964	-0.00698057
-723.66336634	-0.01240150
-723.63036304	-0.01838202
-723.59735974	-0.02453248
-723.56435644	-0.03108949
-723.53135314	-0.03783924
-723.49834983	-0.04487175
-723.46534653	-0.05189887
-723.43234323	-0.05899880
-723.39933993	-0.06603688
-723.36633663	-0.07298579
-723.33333333	-0.07966861
-723.30033003	-0.08613733
-723.26732673	-0.09211725
-723.23432343	-0.09772340
-723.20132013	-0.10271598
-723.16831683	-0.10713999
-723.13531353	-0.11090415
-723.10231023	-0.11388587
-723.06930693	-0.11611898
-723.03630363	-0.11749600
