# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-06T11:57:35
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-724.85148515	0.16629778
-724.81848185	0.17630084
-724.78547855	0.18645014
-724.75247525	0.19709714
-724.71947195	0.20888076
-724.68646865	0.22196337
-724.65346535	0.23709592
-724.62046205	0.25488657
-724.58745875	0.27593125
-724.55445545	0.30057166
-724.52145215	0.32942599
-724.48844884	0.36243626
-724.45544554	0.39984226
-724.42244224	0.44056633
-724.38943894	0.48437444
-724.35643564	0.52938478
-724.32343234	0.57461118
-724.29042904	0.61723277
-724.25742574	0.65523776
-724.22442244	0.68531634
-724.19141914	0.70480860
-724.15841584	0.71046433
-724.12541254	0.69974025
-724.09240924	0.67044752
-724.05940594	0.62188488
-724.02640264	0.55372690
-723.99339934	0.46783596
-723.96039604	0.36717881
-723.92739274	0.25587254
-723.89438944	0.13920866
-723.86138614	0.02254031
-723.82838284	-0.08948275
-723.79537954	-0.19324732
-723.76237624	-0.28827902
-723.72937294	-0.37650144
-723.69636964	-0.46371775
-723.66336634	-0.55811070
-723.63036304	-0.67048253
-723.59735974	-0.81183704
-723.56435644	-0.99233055
-723.53135314	-1.21959831
-723.49834983	-1.49624708
-723.46534653	-1.81794213
-723.43234323	-2.17135324
-723.39933993	-2.53256857
-723.36633663	-2.86885749
-723.33333333	-3.14175664
-723.30033003	-3.31189175
-723.26732673	-3.34367129
-723.23432343	-3.21201675
-723.20132013	-2.90512587
-723.16831683	-2.43254333
-723.13531353	-1.82610742
-723.10231023	-1.13603592
-723.06930693	-0.42380586
-723.03630363	0.24907497
-723.00330033	0.83142995
-722.97029703	1.29117395
-722.93729373	1.61951913
-722.90429043	1.82706038
-722.87128713	1.93568218
-722.83828383	1.96849953
-722.80528053	1.94405180
-722.77227723	1.87521717
-722.73927393	1.77050022
-722.70627063	1.63891828
-722.67326733	1.49204688
-722.64026403	1.34410863
-722.60726073	1.20670808
-722.57425743	1.08657332
-722.54125413	0.98191897
-722.50825083	0.88680112
-722.47524752	0.79453423
-722.44224422	0.70264218
-722.40924092	0.61402874
-722.37623762	0.53450691
-722.34323432	0.46838706
-722.31023102	0.41582557
-722.27722772	0.37227028
-722.24422442	0.33246841
-722.21122112	0.29205846
-722.17821782	0.25024523
-722.14521452	0.20754160
-722.11221122	0.16463646
-722.07920792	0.12149180
-722.04620462	0.07765608
-722.01320132	0.03383881
-721.98019802	-0.00777295
-721.94719472	-0.04339271
-721.91419142	-0.07078292
-721.88118812	-0.08859816
-721.84818482	-0.09683120
-721.81518152	-0.09658689
-721.78217822	-0.08782725
-721.74917492	-0.07160305
-721.71617162	-0.04866944
-721.68316832	-0.02189638
-721.65016502	0.00455841
-721.61716172	0.02772446
-721.58415842	0.04481704
-721.55115512	0.05481171
-721.51815182	0.05802452
-721.48514851	0.05489147
-721.45214521	0.04710504
-721.41914191	0.03585148
-721.38613861	0.02339972
-721.35313531	0.01096722
-721.32013201	-0.00080159
-721.28712871	-0.01115480
-721.25412541	-0.01946404
-721.22112211	-0.02509413
-721.18811881	-0.02721983
-721.15511551	-0.02583173
-721.12211221	-0.02181198
-721.08910891	-0.01627997
-721.05610561	-0.01016230
-721.02310231	-0.00410028
-720.99009901	0.00116236
-720.95709571	0.00455100
-720.92409241	0.00489570
-720.89108911	0.00127360
-720.85808581	-0.00505758
-720.82508251	-0.01269234
