# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-12T12:57:54
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-708.34983498	-0.01531580
-708.31683168	-0.01101065
-708.28382838	-0.00803014
-708.25082508	-0.00669085
-708.21782178	-0.00768361
-708.18481848	-0.01046469
-708.15181518	-0.01467569
-708.11881188	-0.01960191
-708.08580858	-0.02398851
-708.05280528	-0.02699865
-708.01980198	-0.02763042
-707.98679868	-0.02499379
-707.95379538	-0.01900433
-707.92079208	-0.00989545
-707.88778878	0.00154405
-707.85478548	0.01375361
-707.82178218	0.02572367
-707.78877888	0.03553204
-707.75577558	0.04214136
-707.72277228	0.04472807
-707.68976898	0.04244844
-707.65676568	0.03590071
-707.62376238	0.02609523
-707.59075908	0.01429248
-707.55775578	0.00291062
-707.52475248	-0.00708332
-707.49174917	-0.01484223
-707.45874587	-0.02049983
-707.42574257	-0.02458375
-707.39273927	-0.02750964
-707.35973597	-0.02902595
-707.32673267	-0.02837983
-707.29372937	-0.02468865
-707.26072607	-0.01720096
-707.22772277	-0.00568660
-707.19471947	0.00846888
-707.16171617	0.02361714
-707.12871287	0.03745199
-707.09570957	0.04734621
-707.06270627	0.05184491
-707.02970297	0.04964558
-706.99669967	0.04136560
